"timestamp","gt_power_mw","gt_heat_rate_btu_kwh","gt_exhaust_temp_c","gt_setpoint_mw","gt_mode","solar_output_mw","solar_irradiance_fraction","solar_cell_temp_c","bess_soc_pct","bess_power_mw","bess_terminal_voltage_v","bess_setpoint_mw","compute_cpu_load_pct","compute_mem_util_pct","compute_inlet_temp_c","compute_load_mw","cooling_chws_temp_c","cooling_pump_flow_ls","cooling_cop","site_total_load_mw","it_load_mw","mechanical_load_mw","grid_import_mw","grid_import_metered_mw","islanded","balance_residual_mw","binding_constraint","forecast_mw","step_event","scenario_id","rng_seed","source"
"17.2",133.38,11397.2,540.66,113.9513,"ramping",120.0136,0.6,42.9,72.0611,-8.552,1480.0,-27.6124,70.723,55.3,26.24,212.169,8.269,4109.1,4.04,225.7812,212.169,13.6122,-17.9315,2.9075,0,-0.0,"ramp_limit",241.228,0,"demo_v2",605338760,"synthetic_generator"
"17.3",133.36,11423.1,540.58,82.6828,"ramping",119.6238,0.6,42.6,72.0614,-17.743,1480.9,-40.9764,66.266,54.8,26.21,198.798,8.27,3982.0,4.18,212.0074,198.798,13.2094,-22.1733,1.5336,0,-0.0,"ramp_limit",223.081,0,"demo_v2",605338760,"synthetic_generator"
"17.4",133.34,11418.8,540.57,88.6851,"ramping",119.7505,0.6,42.5,72.0617,-25.018,1479.5,-43.4077,65.423,54.9,26.22,196.269,8.27,3963.6,4.1,209.6828,196.269,13.4138,-17.3413,0.7664,0,0.0,"ramp_limit",231.806,0,"demo_v2",605338760,"synthetic_generator"
"17.5",133.32,11406.8,540.65,96.5786,"ramping",119.3628,0.6,42.9,72.0621,-30.237,1478.5,-43.4281,65.272,55.1,26.22,195.816,8.27,3969.1,4.11,209.2547,195.816,13.4387,-12.1448,-0.1005,0,-0.0,"ramp_limit",237.516,0,"demo_v2",605338760,"synthetic_generator"
"17.6",133.3,11380.2,540.67,100.3853,"ramping",120.1927,0.6,43.0,72.0626,-34.19,1479.2,-44.1818,65.234,55.3,26.23,195.702,8.27,3956.0,4.05,209.3109,195.702,13.6089,-8.9452,-0.4137,0,0.0,"ramp_limit",231.364,0,"demo_v2",605338760,"synthetic_generator"
"17.7",133.28,11388.2,540.62,80.0,"ramping",120.778,0.6,42.7,72.0631,-37.255,1481.9,-45.003,65.218,55.1,26.22,195.654,8.27,3961.5,4.16,209.055,195.654,13.401,-6.7028,-0.79,0,0.0,"ramp_limit",230.471,0,"demo_v2",605338760,"synthetic_generator"
"17.8",133.3,11415.8,540.66,164.1063,"ramping",120.3811,0.6,42.6,72.0634,-18.406,1478.7,29.2407,89.549,55.4,26.23,268.647,8.273,4681.9,4.12,282.9218,268.647,14.2748,49.0613,1.7718,0,-0.0,"ramp_limit",234.144,1,"demo_v2",605338760,"synthetic_generator"
"17.9",133.32,11406.5,540.51,186.4275,"ramping",119.445,0.6,43.2,72.0634,-0.673,1481.5,44.1486,94.157,55.1,26.26,282.471,8.276,4830.8,4.14,296.9136,282.471,14.4426,46.3061,3.8447,0,-0.0,"ramp_limit",240.735,0,"demo_v2",605338760,"synthetic_generator"
"18.0",133.3,11364.1,540.64,113.5106,"ramping",120.3977,0.6,42.5,72.0635,-8.335,1480.0,-27.7018,70.675,55.2,26.26,212.025,8.277,4122.6,4.06,225.9959,212.025,13.9709,-18.2369,2.8362,0,0.0,"ramp_limit",228.455,0,"demo_v2",605338760,"synthetic_generator"
"18.1",133.28,11327.4,540.76,88.4475,"ramping",120.4896,0.6,42.7,72.0638,-17.742,1479.6,-41.5205,66.235,55.4,26.27,198.705,8.277,3982.1,4.2,212.2491,198.705,13.5441,-22.7173,1.5675,0,-0.0,"ramp_limit",232.478,0,"demo_v2",605338760,"synthetic_generator"
"18.2",133.26,11333.3,540.64,97.9061,"ramping",119.7401,0.6,42.9,72.0641,-24.887,1480.1,-42.9487,65.402,55.1,26.22,196.206,8.277,3959.7,4.08,210.0514,196.206,13.8454,-17.0115,0.7133,0,-0.0,"ramp_limit",237.363,0,"demo_v2",605338760,"synthetic_generator"
"18.3",133.24,11383.6,540.56,85.173,"ramping",119.9669,0.6,43.3,72.0645,-30.228,1479.6,-43.7274,65.25,54.9,26.24,195.75,8.277,3969.0,4.15,209.4795,195.75,13.7295,-12.452,-0.0022,0,-0.0,"ramp_limit",239.219,0,"demo_v2",605338760,"synthetic_generator"
"18.4",133.22,11356.0,540.58,92.3815,"ramping",118.6859,0.6,43.1,72.065,-33.636,1480.1,-42.2509,65.214,55.1,26.26,195.642,8.277,3969.0,4.05,209.655,195.642,14.013,-7.5666,-0.2473,0,-0.0,"ramp_limit",233.488,0,"demo_v2",605338760,"synthetic_generator"
"18.5",133.24,11354.4,540.63,158.9867,"ramping",119.4691,0.6,42.9,72.0652,-15.474,1480.5,30.436,89.543,55.0,26.25,268.629,8.28,4676.8,4.16,283.1451,268.629,14.5161,47.3257,1.8639,0,-0.0,"ramp_limit",237.035,1,"demo_v2",605338760,"synthetic_generator"
"18.6",133.26,11397.6,540.57,186.8089,"ramping",120.0418,0.6,43.2,72.0652,1.33,1480.9,43.8035,94.13,54.8,26.23,282.39,8.283,4811.5,4.16,297.1053,282.39,14.7153,43.959,3.934,0,0.0,"ramp_limit",232.887,0,"demo_v2",605338760,"synthetic_generator"
"18.7",133.24,11361.8,540.63,108.5304,"ramping",120.4902,0.6,43.0,72.0653,-6.866,1478.8,-27.5837,70.662,55.2,26.27,211.986,8.283,4114.6,4.12,226.1465,211.986,14.1605,-19.5869,2.8335,0,-0.0,"ramp_limit",236.292,0,"demo_v2",605338760,"synthetic_generator"
"18.8",133.22,11406.7,540.59,95.8282,"ramping",119.7958,0.6,43.4,72.0655,-16.267,1478.8,-40.0297,66.253,55.2,26.26,198.759,8.284,3989.7,4.06,212.9861,198.759,14.2271,-22.6977,1.8355,0,-0.0,"ramp_limit",247.756,0,"demo_v2",605338760,"synthetic_generator"
"18.9",133.2,11379.3,540.58,91.8087,"ramping",120.2378,0.6,43.0,72.0658,-23.936,1480.6,-43.3192,65.401,55.2,26.25,196.203,8.284,3954.8,4.19,210.1186,196.203,13.9156,-18.3326,0.684,0,-0.0,"ramp_limit",230.629,0,"demo_v2",605338760,"synthetic_generator"
"19.0",133.18,11384.6,540.64,100.6556,"ramping",119.9259,0.6,43.5,72.0663,-29.354,1480.7,-43.0495,65.249,55.2,26.27,195.747,8.284,3962.0,4.05,210.0564,195.747,14.3094,-12.6453,0.0547,0,-0.0,"ramp_limit",240.018,0,"demo_v2",605338760,"synthetic_generator"
"19.1",133.16,11353.6,540.7,87.5523,"ramping",120.7969,0.6,42.8,72.0667,-33.473,1480.5,-43.8853,65.213,55.1,26.29,195.639,8.284,3965.6,4.02,210.0716,195.639,14.4326,-9.3619,-0.6195,0,0.0,"ramp_limit",234.994,0,"demo_v2",605338760,"synthetic_generator"
"19.2",133.14,11389.4,540.5,87.9422,"ramping",119.4503,0.6,42.8,72.0672,-36.152,1479.4,-42.9238,65.2,54.8,26.32,195.6,8.284,3959.3,4.18,209.6665,195.6,14.0665,-5.7235,-0.6594,0,-0.0,"ramp_limit",234.857,0,"demo_v2",605338760,"synthetic_generator"
"19.3",133.16,11383.3,540.54,168.4137,"ramping",120.5189,0.6,42.7,72.0675,-17.408,1479.2,29.9716,89.552,55.1,26.27,268.656,8.287,4679.1,4.12,283.6505,268.656,14.9945,48.7978,1.5883,0,0.0,"ramp_limit",246.624,1,"demo_v2",605338760,"synthetic_generator"
"19.4",133.18,11359.0,540.66,189.6603,"ramping",119.5902,0.6,43.6,72.0675,0.257,1479.9,44.9082,94.134,55.3,26.26,282.402,8.29,4820.2,4.09,297.6784,282.402,15.2764,46.1396,3.9243,0,-0.0,"ramp_limit",231.882,0,"demo_v2",605338760,"synthetic_generator"
"19.5",133.16,11388.0,540.62,104.2411,"ramping",120.0372,0.6,42.9,72.0676,-7.369,1481.5,-26.644,70.669,55.0,26.25,212.007,8.29,4120.5,4.12,226.5532,212.007,14.5462,-18.1423,2.7644,0,0.0,"ramp_limit",239.023,0,"demo_v2",605338760,"synthetic_generator"
"19.6",133.14,11411.8,540.67,89.9272,"ramping",119.9865,0.6,43.0,72.0678,-16.596,1479.1,-39.9188,66.265,55.3,26.24,198.795,8.29,3995.6,4.14,213.2077,198.795,14.4127,-22.2568,1.7037,0,-0.0,"ramp_limit",251.639,0,"demo_v2",605338760,"synthetic_generator"
"19.7",133.12,11388.1,540.63,96.7357,"ramping",119.4347,0.6,43.3,72.0681,-23.702,1478.2,-41.6631,65.433,54.7,26.3,196.299,8.29,3980.6,4.08,210.8916,196.299,14.5926,-16.9066,0.808,0,-0.0,"ramp_limit",240.974,0,"demo_v2",605338760,"synthetic_generator"
"19.8",133.1,11363.9,540.67,91.7909,"ramping",120.4619,0.6,42.8,72.0685,-29.235,1479.4,-43.2206,65.279,54.6,26.27,195.837,8.291,3979.8,4.13,210.3413,195.837,14.5043,-12.9339,-0.0238,0,-0.0,"ramp_limit",241.276,0,"demo_v2",605338760,"synthetic_generator"
"19.9",133.08,11317.5,540.72,88.1541,"ramping",120.7979,0.6,42.9,72.069,-33.255,1479.4,-43.4171,65.268,55.3,26.26,195.804,8.291,3935.5,4.07,210.4608,195.804,14.6568,-9.1098,-0.5329,0,-0.0,"ramp_limit",247.77,0,"demo_v2",605338760,"synthetic_generator"
"20.0",133.06,11393.9,540.64,83.5665,"ramping",119.7057,0.6,43.1,72.0695,-35.813,1478.6,-42.2789,65.272,55.2,26.26,195.816,8.291,3960.7,4.09,210.4868,195.816,14.6708,-5.4134,-0.7306,0,-0.0,"ramp_limit",244.015,0,"demo_v2",605338760,"synthetic_generator"
"20.1",133.08,11355.0,540.59,172.9837,"ramping",120.3391,0.6,43.0,72.0697,-16.932,1477.8,30.7937,89.583,55.1,26.28,268.749,8.293,4692.6,4.09,284.2128,268.749,15.4638,49.1468,1.6892,0,0.0,"ramp_limit",229.882,1,"demo_v2",605338760,"synthetic_generator"
"20.2",133.1,11375.5,540.71,179.7714,"ramping",120.2096,0.6,42.8,72.0697,0.607,1479.8,44.9421,94.176,55.1,26.3,282.528,8.296,4834.5,4.07,298.2517,282.528,15.7237,45.8264,3.7278,0,-0.0,"ramp_limit",238.736,0,"demo_v2",605338760,"synthetic_generator"
"20.3",133.08,11346.0,540.63,107.4299,"ramping",119.5311,0.6,42.9,72.0698,-6.821,1480.1,-25.5976,70.707,55.1,26.31,212.121,8.297,4116.4,4.13,227.0135,212.121,14.8925,-17.6415,2.8351,0,-0.0,"ramp_limit",238.935,0,"demo_v2",605338760,"synthetic_generator"
"20.4",133.06,11351.5,540.72,90.7752,"ramping",119.9419,0.6,43.3,72.07,-16.026,1479.7,-39.2953,66.3,55.4,26.27,198.9,8.297,3988.9,4.13,213.7066,198.9,14.8066,-22.2008,1.5101,0,0.0,"ramp_limit",251.716,0,"demo_v2",605338760,"synthetic_generator"
"20.5",133.04,11392.2,540.66,99.5743,"ramping",120.0942,0.6,43.2,72.0704,-23.328,1481.5,-41.7857,65.468,55.4,26.26,196.404,8.297,3953.0,4.08,211.3485,196.404,14.9445,-17.4009,0.7942,0,0.0,"ramp_limit",242.983,0,"demo_v2",605338760,"synthetic_generator"
"20.6",133.02,11339.5,540.7,88.3545,"ramping",118.6447,0.6,43.1,72.0707,-28.322,1481.0,-40.9431,65.297,55.0,26.26,195.891,8.297,3957.9,4.14,210.7216,195.891,14.8306,-11.5675,0.1395,0,0.0,"ramp_limit",234.942,0,"demo_v2",605338760,"synthetic_generator"
"20.7",133.0,11408.9,540.72,95.5443,"ramping",120.8548,0.6,42.6,72.0712,-32.527,1481.2,-43.1559,65.276,55.1,26.3,195.828,8.297,3957.7,4.14,210.6989,195.828,14.8709,-9.5754,-0.231,0,0.0,"ramp_limit",245.064,0,"demo_v2",605338760,"synthetic_generator"
"20.8",132.98,11431.1,540.65,89.1715,"ramping",120.3919,0.6,43.1,72.0717,-35.384,1479.9,-42.6055,65.274,55.0,26.27,195.822,8.297,3964.3,4.13,210.7664,195.822,14.9444,-6.1676,-0.762,0,-0.0,"ramp_limit",243.088,0,"demo_v2",605338760,"synthetic_generator"
"20.9",133.0,11362.1,540.75,161.686,"ramping",120.268,0.6,43.1,72.0719,-16.457,1479.4,31.3856,89.605,54.9,26.25,268.815,8.3,4690.4,4.09,284.6536,268.815,15.8386,49.2659,1.5591,0,-0.0,"ramp_limit",240.429,1,"demo_v2",605338760,"synthetic_generator"
"21.0",133.02,11397.2,540.7,182.6139,"ramping",119.1206,0.6,42.5,72.0719,1.36,1480.9,46.3963,94.188,55.3,26.32,282.564,8.302,4842.0,4.12,298.5369,282.564,15.9729,46.529,4.0313,0,-0.0,"ramp_limit",235.866,0,"demo_v2",605338760,"synthetic_generator"
"21.1",133.0,11383.1,540.61,113.4245,"ramping",120.2286,0.6,42.5,72.072,-6.291,1478.7,-25.6325,70.73,55.3,26.29,212.19,8.303,4148.4,4.09,227.5961,212.19,15.4061,-18.2035,2.8591,0,0.0,"ramp_limit",245.274,0,"demo_v2",605338760,"synthetic_generator"
"21.2",132.98,11372.0,540.73,95.6637,"ramping",120.1932,0.6,43.3,72.0722,-15.558,1479.8,-38.9824,66.303,55.1,26.26,198.909,8.303,3982.6,4.09,214.1908,198.909,15.2818,-22.3535,1.446,0,0.0,"ramp_limit",244.373,0,"demo_v2",605338760,"synthetic_generator"
"21.3",132.96,11367.3,540.65,94.2725,"ramping",119.8833,0.6,43.0,72.0725,-22.739,1481.3,-40.8901,65.49,55.2,26.32,196.47,8.303,3974.4,4.03,211.9532,196.47,15.4832,-17.0913,0.6728,0,-0.0,"ramp_limit",252.913,0,"demo_v2",605338760,"synthetic_generator"
"21.4",132.94,11422.3,540.73,85.5047,"ramping",119.6172,0.6,42.8,72.0729,-27.98,1479.1,-41.2261,65.314,55.2,26.29,195.942,8.303,3952.6,4.07,211.3311,195.942,15.3891,-12.1894,0.0213,0,-0.0,"ramp_limit",234.149,0,"demo_v2",605338760,"synthetic_generator"
"21.5",132.92,11419.5,540.71,93.3349,"ramping",119.5669,0.599,43.3,72.0733,-31.702,1480.7,-41.1105,65.264,55.5,26.27,195.792,8.303,3964.4,4.02,211.3764,195.792,15.5844,-8.3516,-0.229,0,0.0,"ramp_limit",233.664,0,"demo_v2",605338760,"synthetic_generator"
"21.6",132.9,11388.5,540.7,92.1916,"ramping",119.4181,0.599,43.3,72.0738,-34.421,1479.7,-41.2935,65.266,55.2,26.28,195.798,8.303,3957.9,4.16,211.0246,195.798,15.2266,-5.8173,-0.5736,0,0.0,"ramp_limit",246.348,0,"demo_v2",605338760,"synthetic_generator"
"21.7",132.92,11359.1,540.7,161.6842,"ramping",118.8361,0.599,43.0,72.074,-15.312,1481.1,32.9893,89.612,55.0,26.31,268.836,8.306,4689.3,4.2,284.7454,268.836,15.9094,49.725,1.7969,0,-0.0,"ramp_limit",248.927,1,"demo_v2",605338760,"synthetic_generator"
"21.8",132.94,11349.4,540.68,169.9612,"ramping",119.2775,0.599,42.9,72.074,2.28,1480.3,46.7493,94.219,55.2,26.3,282.657,8.309,4836.2,4.13,298.9668,282.657,16.3098,45.9641,4.0352,0,-0.0,"ramp_limit",247.866,0,"demo_v2",605338760,"synthetic_generator"
"21.9",132.92,11385.5,540.77,110.0257,"ramping",119.6404,0.599,43.2,72.0741,-5.292,1478.7,-24.4341,70.757,55.3,26.29,212.271,8.309,4138.8,4.06,228.1263,212.271,15.8553,-18.0014,2.8128,0,-0.0,"ramp_limit",245.168,0,"demo_v2",605338760,"synthetic_generator"
"22.0",132.9,11421.5,540.72,100.1516,"ramping",119.3711,0.599,42.5,72.0743,-14.448,1479.8,-37.5907,66.32,55.4,26.3,198.96,8.309,3991.4,4.07,214.6804,198.96,15.7204,-22.0693,1.7502,0,-0.0,"ramp_limit",241.724,0,"demo_v2",605338760,"synthetic_generator"
"22.1",132.88,11375.0,540.74,89.8774,"ramping",119.7789,0.599,42.4,72.0746,-21.876,1479.8,-40.651,65.476,55.1,26.28,196.428,8.309,3953.1,4.12,212.0079,196.428,15.5799,-17.715,0.7847,0,0.0,"ramp_limit",240.417,0,"demo_v2",605338760,"synthetic_generator"
"22.2",132.86,11323.3,540.68,93.5448,"ramping",119.1154,0.599,43.4,72.075,-27.145,1480.6,-40.4646,65.329,55.0,26.28,195.987,8.309,3969.3,4.16,211.5108,195.987,15.5238,-12.262,0.0996,0,0.0,"ramp_limit",249.134,0,"demo_v2",605338760,"synthetic_generator"
"22.3",132.84,11399.9,540.67,87.5171,"ramping",119.3643,0.599,42.5,72.0754,-30.938,1479.8,-40.5253,65.316,55.2,26.33,195.948,8.309,3967.3,4.1,211.679,195.948,15.731,-8.529,-0.2315,0,0.0,"ramp_limit",251.722,0,"demo_v2",605338760,"synthetic_generator"
"22.4",132.86,11412.6,540.72,162.36,"ramping",119.8075,0.599,42.5,72.0756,-12.933,1480.0,32.5791,89.641,55.2,26.3,268.923,8.312,4698.6,4.17,285.2466,268.923,16.3236,46.9383,2.1489,0,-0.0,"ramp_limit",242.914,1,"demo_v2",605338760,"synthetic_generator"
"22.5",132.88,11353.2,540.69,173.6778,"ramping",119.6805,0.599,43.1,72.0755,4.019,1480.6,46.8683,94.247,55.2,26.3,282.741,8.314,4829.8,4.11,299.4288,282.741,16.6878,44.3464,3.9996,0,-0.0,"ramp_limit",249.466,0,"demo_v2",605338760,"synthetic_generator"
"22.6",132.86,11399.2,540.67,106.6342,"ramping",120.1242,0.599,43.3,72.0756,-4.112,1478.4,-24.6658,70.769,55.3,26.28,212.307,8.315,4109.2,4.11,228.3184,212.307,16.0114,-19.4123,3.065,0,0.0,"ramp_limit",239.464,0,"demo_v2",605338760,"synthetic_generator"
"22.7",132.84,11354.3,540.73,101.4797,"ramping",119.1853,0.599,43.1,72.0758,-13.411,1479.6,-36.9159,66.326,55.3,26.35,198.978,8.315,3981.8,4.04,215.1094,198.978,16.1314,-22.4293,1.8214,0,0.0,"ramp_limit",240.046,0,"demo_v2",605338760,"synthetic_generator"
"22.8",132.82,11414.4,540.73,87.9017,"ramping",119.506,0.599,43.5,72.076,-20.896,1478.9,-39.8145,65.474,55.2,26.29,196.422,8.315,3959.4,4.06,212.5115,196.422,16.0895,-17.856,0.9763,0,0.0,"ramp_limit",238.251,0,"demo_v2",605338760,"synthetic_generator"
"22.9",132.8,11361.7,540.74,87.1643,"ramping",120.354,0.599,43.0,72.0764,-26.617,1479.9,-41.0789,65.317,55.0,26.34,195.951,8.315,3953.9,4.06,212.0751,195.951,16.1241,-13.4015,0.0268,0,0.0,"ramp_limit",245.796,0,"demo_v2",605338760,"synthetic_generator"
"23.0",132.78,11401.7,540.66,94.8678,"ramping",120.0805,0.599,42.9,72.0768,-30.728,1480.8,-41.1199,65.279,55.6,26.31,195.837,8.315,3958.1,4.15,211.7406,195.837,15.9036,-9.3332,-0.5609,0,0.0,"ramp_limit",242.093,0,"demo_v2",605338760,"synthetic_generator"
"23.1",132.8,11403.5,540.77,165.6882,"ramping",119.9296,0.599,42.5,72.077,-12.785,1480.3,32.5715,89.612,55.3,26.31,268.836,8.317,4688.0,4.23,285.3011,268.836,16.4651,46.783,1.8973,0,0.0,"ramp_limit",247.833,1,"demo_v2",605338760,"synthetic_generator"
"23.2",132.82,11417.7,540.73,180.8302,"ramping",119.6313,0.599,43.0,72.077,4.225,1482.1,47.2198,94.21,55.0,26.31,282.63,8.32,4797.7,4.09,299.6711,282.63,17.0411,44.4932,3.9903,0,-0.0,"ramp_limit",247.226,0,"demo_v2",605338760,"synthetic_generator"
"23.3",132.8,11374.4,540.7,120.1144,"ramping",119.8483,0.599,42.6,72.077,-3.745,1479.1,-23.8921,70.732,55.5,26.34,212.196,8.321,4120.7,4.04,228.7562,212.196,16.5602,-19.0033,2.627,0,0.0,"ramp_limit",240.629,0,"demo_v2",605338760,"synthetic_generator"
"23.4",132.78,11411.8,540.69,102.4547,"ramping",120.196,0.599,43.0,72.0772,-13.382,1481.6,-37.7418,66.27,55.1,26.31,198.81,8.321,4005.3,4.06,215.2342,198.81,16.4242,-23.2836,1.6269,0,0.0,"ramp_limit",232.72,0,"demo_v2",605338760,"synthetic_generator"
"23.5",132.76,11387.4,540.64,91.7439,"ramping",119.7198,0.599,42.8,72.0775,-20.907,1480.7,-39.9259,65.414,55.2,26.33,196.242,8.32,3974.7,4.1,212.5539,196.242,16.3119,-17.9561,0.5784,0,0.0,"ramp_limit",237.426,0,"demo_v2",605338760,"synthetic_generator"
"23.6",132.74,11364.4,540.74,96.5586,"ramping",121.0754,0.599,42.9,72.0779,-26.882,1480.5,-41.9867,65.25,55.7,26.33,195.75,8.32,3939.0,4.18,211.8287,195.75,16.0787,-14.0456,-0.0727,0,0.0,"ramp_limit",244.084,0,"demo_v2",605338760,"synthetic_generator"
"23.7",132.76,11426.8,540.74,162.4929,"ramping",120.1076,0.599,42.8,72.078,-9.875,1481.2,33.1162,89.547,55.1,26.33,268.641,8.323,4691.2,4.03,285.9838,268.641,17.3428,44.4211,2.127,0,0.0,"ramp_limit",243.26,1,"demo_v2",605338760,"synthetic_generator"
"23.8",132.78,11398.6,540.75,172.4868,"ramping",119.7445,0.599,43.1,72.0779,6.365,1478.6,47.4127,94.136,55.1,26.35,282.408,8.326,4813.9,4.03,299.9372,282.408,17.5292,42.5474,4.0461,0,-0.0,"ramp_limit",246.284,0,"demo_v2",605338760,"synthetic_generator"
"23.9",132.76,11396.8,540.74,110.766,"ramping",120.3695,0.599,42.7,72.0779,-2.335,1477.8,-24.3262,70.676,55.3,26.37,212.028,8.326,4141.1,4.07,228.8033,212.028,16.7753,-20.8472,2.7473,0,0.0,"ramp_limit",250.388,0,"demo_v2",605338760,"synthetic_generator"
"24.0",132.74,11405.3,540.78,85.1358,"ramping",120.4916,0.6,43.4,72.0781,-12.544,1481.0,-38.3502,66.228,55.0,26.37,198.684,8.326,3973.5,4.22,214.8814,198.684,16.1974,-24.7318,1.3691,0,0.0,"ramp_limit",240.153,0,"demo_v2",605338760,"synthetic_generator"
"24.1",132.72,11356.0,540.74,103.1235,"ramping",119.2197,0.599,42.6,72.0784,-20.12,1478.4,-39.2689,65.401,54.8,26.33,196.203,8.326,3968.9,4.14,212.6708,196.203,16.4678,-18.0855,0.5517,0,0.0,"ramp_limit",251.855,0,"demo_v2",605338760,"synthetic_generator"
"24.2",132.7,11378.6,540.68,95.5871,"ramping",119.0876,0.599,43.2,72.0788,-25.531,1479.3,-39.2083,65.244,55.2,26.33,195.732,8.326,3935.5,4.02,212.5793,195.732,16.8473,-12.6144,-0.2492,0,0.0,"ramp_limit",247.689,0,"demo_v2",605338760,"synthetic_generator"
"24.3",132.68,11393.7,540.72,88.099,"ramping",119.709,0.599,42.9,72.0792,-29.618,1480.7,-39.9481,65.22,55.1,26.32,195.66,8.326,3957.0,4.06,212.4409,195.66,16.7809,-9.2679,-0.627,0,-0.0,"ramp_limit",250.595,0,"demo_v2",605338760,"synthetic_generator"
"24.4",132.7,11383.4,540.71,161.3092,"ramping",120.1432,0.599,43.1,72.0793,-11.877,1480.4,32.9653,89.55,55.6,26.34,268.65,8.328,4675.1,4.19,285.8085,268.65,17.1585,46.2714,1.7743,0,-0.0,"ramp_limit",248.516,1,"demo_v2",605338760,"synthetic_generator"
"24.5",132.72,11397.6,540.78,170.7534,"ramping",119.9509,0.599,42.4,72.0793,4.989,1479.6,47.6218,94.151,55.2,26.35,282.453,8.331,4829.5,4.04,300.2927,282.453,17.8397,44.1342,3.8943,0,-0.0,"ramp_limit",251.024,0,"demo_v2",605338760,"synthetic_generator"
"24.6",132.7,11414.6,540.79,110.7493,"ramping",119.6103,0.599,43.3,72.0793,-3.005,1480.8,-23.21,70.686,55.1,26.36,212.058,8.331,4116.3,4.08,229.1003,212.058,17.0423,-19.0595,2.5669,0,-0.0,"ramp_limit",248.907,0,"demo_v2",605338760,"synthetic_generator"
"24.7",132.68,11406.7,540.76,97.6257,"ramping",119.7798,0.599,43.1,72.0795,-12.618,1479.9,-36.9182,66.252,54.7,26.33,198.756,8.331,3976.8,4.13,215.5416,198.756,16.7856,-23.2225,1.5631,0,-0.0,"ramp_limit",247.845,0,"demo_v2",605338760,"synthetic_generator"
"24.8",132.66,11442.0,540.75,89.5673,"ramping",120.4495,0.599,43.0,72.0798,-20.294,1478.1,-39.696,65.412,55.2,26.35,196.236,8.331,3978.6,4.02,213.4135,196.236,17.1775,-18.3349,0.6843,0,0.0,"ramp_limit",247.047,0,"demo_v2",605338760,"synthetic_generator"
"24.9",132.64,11423.4,540.87,94.2417,"ramping",119.4766,0.599,43.0,72.0801,-25.688,1479.2,-39.3216,65.247,55.3,26.39,195.741,8.331,3946.1,4.06,212.795,195.741,17.054,-12.5697,-0.1471,0,0.0,"ramp_limit",245.808,0,"demo_v2",605338760,"synthetic_generator"
"25.0",132.62,11374.4,540.72,102.5487,"ramping",119.6393,0.599,43.0,72.0805,-29.675,1479.2,-39.7542,65.238,55.1,26.39,195.714,8.331,3960.3,4.16,212.5051,195.714,16.7911,-9.0167,-0.553,0,0.0,"ramp_limit",258.66,0,"demo_v2",605338760,"synthetic_generator"
"25.1",132.64,11337.2,540.77,170.7711,"ramping",121.0444,0.599,43.4,72.0807,-11.995,1478.7,32.6964,89.582,55.0,26.37,268.746,8.333,4684.2,4.14,286.3808,268.746,17.6348,46.1233,1.7742,0,-0.0,"ramp_limit",256.397,1,"demo_v2",605338760,"synthetic_generator"
"25.2",132.66,11430.5,540.76,174.0073,"ramping",120.5969,0.599,43.2,72.0806,4.817,1481.7,47.3134,94.147,55.1,26.38,282.441,8.336,4828.2,4.05,300.5703,282.441,18.1293,43.9993,3.8316,0,0.0,"ramp_limit",236.071,0,"demo_v2",605338760,"synthetic_generator"
"25.3",132.64,11419.5,540.81,109.7911,"ramping",119.8675,0.599,42.6,72.0807,-3.021,1480.7,-22.8326,70.693,55.2,26.38,212.079,8.336,4118.3,4.01,229.6749,212.079,17.5959,-18.6632,2.6724,0,-0.0,"ramp_limit",255.289,0,"demo_v2",605338760,"synthetic_generator"
"25.4",132.62,11400.3,540.82,98.8277,"ramping",119.9384,0.599,43.1,72.0808,-12.538,1480.9,-36.5967,66.252,55.4,26.36,198.756,8.336,3984.8,4.1,215.9617,198.756,17.2057,-22.9788,1.4148,0,0.0,"ramp_limit",245.87,0,"demo_v2",605338760,"synthetic_generator"
"25.5",132.6,11473.3,540.91,93.851,"ramping",119.8177,0.599,43.3,72.0811,-20.065,1479.5,-39.0894,65.401,54.9,26.37,196.203,8.336,3962.2,4.13,213.3283,196.203,17.1253,-17.9578,0.5161,0,-0.0,"ramp_limit",243.425,0,"demo_v2",605338760,"synthetic_generator"
"25.6",132.58,11374.9,540.73,107.0268,"ramping",119.9362,0.599,43.1,72.0815,-25.538,1480.7,-39.3736,65.228,55.6,26.37,195.684,8.336,3963.4,4.04,213.1426,195.684,17.4586,-12.7699,-0.1333,0,-0.0,"ramp_limit",243.501,0,"demo_v2",605338760,"synthetic_generator"
"25.7",132.56,11429.0,540.76,91.2283,"ramping",120.1686,0.599,42.7,72.0819,-29.619,1477.9,-39.9354,65.203,55.4,26.36,195.609,8.336,3945.2,4.13,212.7932,195.609,17.1842,-9.2524,-0.5832,0,0.0,"ramp_limit",252.649,0,"demo_v2",605338760,"synthetic_generator"
"25.8",132.54,11383.2,540.75,85.8572,"ramping",120.1436,0.599,42.6,72.0823,-32.44,1478.8,-39.569,65.198,55.1,26.36,195.594,8.336,3947.9,4.04,213.1146,195.594,17.5206,-6.0634,-0.8055,0,0.0,"ramp_limit",250.563,0,"demo_v2",605338760,"synthetic_generator"
